Date,NIFTY_50_Close,NIFTY_AUTO_Close,NIFTY_BANK_Close,NIFTY_ENERGY_Close,NIFTY_FMCG_Close,NIFTY_IT_Close,NIFTY_METAL_Close,NIFTY_PHARMA_Close,NIFTY_PSU_BANK_Close,NIFTY_REALTY_Close,FII_Net,DII_Net,NIFTY_50_Return,NIFTY_50_30dRet,NIFTY_AUTO_Return,NIFTY_AUTO_30dRet,NIFTY_BANK_Return,NIFTY_BANK_30dRet,NIFTY_ENERGY_Return,NIFTY_ENERGY_30dRet,NIFTY_FMCG_Return,NIFTY_FMCG_30dRet,NIFTY_IT_Return,NIFTY_IT_30dRet,NIFTY_METAL_Return,NIFTY_METAL_30dRet,NIFTY_PHARMA_Return,NIFTY_PHARMA_30dRet,NIFTY_PSU_BANK_Return,NIFTY_PSU_BANK_30dRet,NIFTY_REALTY_Return,NIFTY_REALTY_30dRet,Vol_7d,Vol_30d,Vol_90d,vol_z,fii_z,Risk_Score_v2,NIFTY_AUTO_Corr_30d,NIFTY_BANK_Corr_30d,NIFTY_ENERGY_Corr_30d,NIFTY_FMCG_Corr_30d,NIFTY_IT_Corr_30d,NIFTY_METAL_Corr_30d,NIFTY_PHARMA_Corr_30d,NIFTY_PSU_BANK_Corr_30d,NIFTY_REALTY_Corr_30d,Risk_Regime
2018-01-31,11027.7001953125,11611.900390625,27379.130859375,14453.9501953125,27127.30078125,12986.400390625,4065.85009765625,9384.75,3681.75,344.70001220703125,-136.63,1294.66,-0.001986505865481769,0.067205399589916,-0.001376000779375497,0.014281471159402148,0.004048463814155356,0.07622344942524473,0.005943563671062968,0.017615080194490984,-0.013986530784218187,0.026351831174713958,-0.009272983409028157,0.15043014584289827,-0.012244130542058862,0.10910014074765018,-0.018695966282296417,0.03125723343377995,-0.005631204317595118,-0.014243819024986726,-0.00028995240567564196,0.08652486117267544,0.006128224027634118,0.004638156311078872,0.005951621415610802,-0.8781061853827608,0.05423997752294839,39.13728591026918,0.5745134198161547,0.8496772440757238,0.580910056934363,0.6366401607617863,0.18641032377240002,0.42838477988216145,0.3758991826598322,0.5630893661474132,0.2514695411448755,Low
2018-02-01,11016.900390625,11693.599609375,27220.3828125,14263.900390625,27351.900390625,12964.599609375,4071.39990234375,9158.7001953125,3597.10009765625,341.8999938964844,522.74,64.7,-0.000979334267002474,0.06046448231259771,0.007035818083313883,0.009021430268183916,-0.00579814047751781,0.06353492124468252,-0.013148641175554476,0.00297791636770417,0.008279467654601191,0.03395950951173399,-0.001678739342253599,0.14576846945631505,0.001364980152785078,0.09243607529768982,-0.024086928760755466,-0.007773185324854159,-0.022991757274054447,-0.05901584126331072,-0.00812305834461402,0.08316173137202254,0.00579518733501595,0.004632448580608874,0.005947468684966591,-0.8792560988353275,0.4229523816513157,36.911212524068176,0.5385805615538884,0.845124021670999,0.588598129289126,0.5984607377164348,0.20458390951744876,0.41533245447207456,0.37138421029931035,0.5615486998917848,0.27806411162167755,Low
2018-02-02,10760.599609375,11301.9501953125,26450.84375,13775.2998046875,27180.099609375,12983.599609375,3948.300048828125,9042.75,3492.85009765625,320.79998779296875,950.0,-508.78,-0.023264327729431322,0.02842337033709197,-0.03349263076773268,-0.05753468364796355,-0.028270692142750353,0.028579336061004934,-0.03425434646603631,-0.03755044944629793,-0.0062811277752710115,0.018210070029782033,0.0014655292544676346,0.15505768422471933,-0.03023526464319093,0.04416470468979461,-0.012660114736788075,-0.027624736396970606,-0.028981678899601904,-0.08780244365695045,-0.06171397040125126,0.00015584658758771575,0.009208332360224418,0.006435833375441484,0.006236329191568239,-0.515935432831069,0.6618714434646924,39.83754614523902,0.7706356242931814,0.9207284215335277,0.755412096454167,0.5421205402930366,0.22510038248516165,0.5354606787940727,0.3946705783816561,0.5580996149625063,0.5627179340120197,Low
2018-02-05,10666.5498046875,11386.400390625,26098.447265625,13766.400390625,27191.69921875,12936.900390625,3926.550048828125,9069.5,3512.89990234375,319.3500061035156,-525.93,165.84,-0.00874020111347329,0.021289290248839965,0.007472179035749482,-0.0474899187141441,-0.013322693510485872,0.019813096408873854,-0.000646041406624942,-0.034830879317726327,0.00042676846449074546,0.017282212469252434,-0.0035967851870817302,0.14443305736831613,-0.005508699878687184,0.03156529780551787,0.0029581709103978504,-0.02325683631597275,0.005740241959125036,-0.07186451610822453,-0.004519893218913995,-0.03285889067960668,0.00911826985149077,0.0066589245090919345,0.006227932621233113,-0.4709901613117701,-0.16345227254480324,45.328831699527576,0.6785882357654185,0.9268568968726579,0.7250409127661392,0.5270224354064881,0.25576677555565575,0.5437547233898891,0.3617220715485662,0.5136379471709075,0.5981202197471447,Medium
2018-02-06,10498.25,11181.7001953125,25811.0,13583.7001953125,26672.599609375,12562.349609375,3862.0,8871.25,3438.949951171875,313.3500061035156,,,-0.015778279553294694,0.005550625594724856,-0.01797760383352054,-0.0585297816277629,-0.011013960436014325,0.010056979512597763,-0.013271457325686908,-0.04685154981342976,-0.01909037038101158,0.00017621255071320618,-0.02895212685732873,0.10445036838205102,-0.01643938012388002,0.005768428917907409,-0.021858977892937892,-0.04831248157473644,-0.021050970203431274,-0.09255350146956587,-0.01878816309793696,-0.05816052117086967,0.00966305122232741,0.007308728431436721,0.006470168339223473,-0.34007678413626774,,,0.7182295452977827,0.9195108737237255,0.7333371559298004,0.6206042480522626,0.4101750570580038,0.5737889504726821,0.45558720417897086,0.5303283979095652,0.6102875772735366,
2018-02-07,10476.7001953125,11214.75,25669.701171875,13707.25,26733.55078125,12450.0498046875,3879.75,8935.7998046875,3432.75,318.6499938964844,,,-0.0020527044686019513,-0.001553397949823676,0.0029557047774679823,-0.06004845980155271,-0.005474364733059511,0.0008362838445754583,0.00909544549062824,-0.0453996492056119,0.0022851605305684863,0.0008704506995413919,-0.008939394952333868,0.08243415278011978,0.0045960642154323494,0.010535761898636142,0.007276291919120714,-0.04190163843794392,-0.0018028617048533313,-0.10128026174615123,0.01691395465049994,-0.04381097105331022,0.00829735017320944,0.007261496080755377,0.006291516132558415,-0.34959249545626103,,,0.7037704933771123,0.9186283029108236,0.7039414387093431,0.6160714318462825,0.4034421144069982,0.5748602331383367,0.44169745715896086,0.52311453346841,0.5915966651427138,
2018-02-08,10576.849609375,11344.2001953125,25920.349609375,13727.150390625,26786.599609375,12588.349609375,3936.449951171875,9262.4501953125,3523.35009765625,326.8500061035156,-639.87,-340.3,0.009559251691416026,0.004306092140246021,0.011542851629550377,-0.051420893226208686,0.009764369122248429,0.009557893055267552,0.0014518149610607267,-0.049547323700472545,0.001984353988704113,0.0023049432881196985,0.01110837360951189,0.09393513583056001,0.014614331122333901,0.013034613646429216,0.036555249419715885,-0.016307328450244296,0.0263928621822882,-0.07095673165903549,0.025733602272388856,-0.030262519088766204,0.01080082356163111,0.007442235337156493,0.006352885151441625,-0.3131796859455415,-0.2271662591174198,47.60484132335802,0.7194848398739847,0.9239904096993934,0.6927053034102396,0.6107594612719944,0.42344045765573934,0.5855939566146274,0.4829940530859793,0.557412502573851,0.6114859902419791,Medium
2018-02-09,10454.9501953125,11234.75,25463.353515625,13639.599609375,26664.30078125,12492.7001953125,3986.39990234375,9222.5498046875,3480.64990234375,328.0,,,-0.011525115565078292,-0.0034125114684364632,-0.009648119164692215,-0.05633950695056911,-0.017630784331115312,-0.0012708151617770724,-0.0063779283215104066,-0.048328098562682054,-0.004565672011694888,0.00102491951984085,-0.007598248938944785,0.08544867782978915,0.012689085798488264,0.027581585475463744,-0.004307757643349341,-0.043289036820830185,-0.012119203067814444,-0.0761503212342497,0.003518414792748059,-0.02060314727451773,0.01078565804485916,0.007711897400394562,0.006485216781793788,-0.25885195694811947,,,0.7241142823717162,0.9289475811218945,0.6834766456154071,0.6120356022562973,0.4437368959687437,0.5181930983732246,0.5471924265340832,0.5564799283003324,0.5747320028508994,
2018-02-12,10539.75,11364.75,25701.30078125,13829.2001953125,26782.19921875,12422.650390625,4028.949951171875,9339.9501953125,3473.050048828125,333.54998779296875,,,0.008110971654893273,0.0059028628894333135,0.011571241015599032,-0.04156813317878738,0.009344694738616877,0.008301299360464753,0.01390074425697807,-0.03214471810809394,0.004421583692264086,0.006321872737378831,-0.005607258926599745,0.08056869702931801,0.010673803399179338,0.01742446264493336,0.012729710666927518,-0.025484651303450345,-0.002183458184205067,-0.05992770379079626,0.01692069449075828,-0.03346861230446441,0.012166142455389047,0.007851416133357794,0.00649561191554242,-0.23074368015355065,,,0.7354931444634066,0.9314784403349473,0.6971005700820889,0.6174438591263228,0.4079970471511071,0.5495371834726336,0.564353933527936,0.5480651425527402,0.6222679664953461,
2018-02-14,10500.900390625,11335.650390625,25340.955078125,13879.0,26645.099609375,12420.0,4024.75,9249.2001953125,3307.050048828125,334.70001220703125,-728.71,-152.39,-0.0036860086221209842,-0.002829802779948598,-0.002560514694559979,-0.056125448073265694,-0.014020523949040187,-0.0077605263854225726,0.0036010618100952296,-0.025987228127917206,-0.005119057186275366,-0.00768673595981606,-0.00021335146218071088,0.06465508004200338,-0.0010424431235869225,0.021471289101444357,-0.009716325901346412,-0.03855463343654475,-0.047796604617319494,-0.10633554331324657,0.003447832277470475,-0.035168584330081076,0.009575009318088324,0.007828550818165962,0.006491495432412789,-0.23535026304573067,-0.2768446035716173,48.83686446488093,0.7341864897697569,0.921508455673544,0.6940745925951992,0.6147914925921705,0.3975770344679896,0.5624035476837467,0.565918485398172,0.5403226726807208,0.6139031364905285,Medium
2018-02-15,10545.5,11306.7998046875,25424.0546875,13968.099609375,26733.5,12456.5,4052.550048828125,9207.5,3270.550048828125,331.29998779296875,-240.29,49.92,0.004247217640005241,0.009892532488878336,-0.0025451195955514816,-0.05201163443240464,0.003279261145399115,0.003398048860278058,0.006419742731825107,-0.01371948087123842,0.0033176978852011985,0.007537641095219261,0.002938808373591062,0.07361874270146318,0.006907273452543716,0.027822501098148322,-0.004508519053748383,-0.03745633527809389,-0.01103702679460028,-0.0974930086254463,-0.010158423334503452,-0.036498525775127355,0.009635947588629594,0.0077035880244528685,0.006492746943294513,-0.26052601342783815,-0.0037255468593355478,46.896041120021955,0.7281265434896002,0.920550447766391,0.6958516450532386,0.5964705207787794,0.3835721738327526,0.5765466551413221,0.5572464714399025,0.5179023816536792,0.5993709881579625,Medium
2018-02-16,10452.2998046875,11114.5498046875,25163.607421875,13801.0498046875,26599.05078125,12437.9501953125,3991.60009765625,9180.900390625,3189.050048828125,327.20001220703125,-1065.99,1127.78,-0.00883791146104973,0.0008713429987758925,-0.017003042710661442,-0.0633911427159034,-0.010244127808340941,-0.006110095740390453,-0.011959379540462334,-0.02519812434993496,-0.005029241167449072,-0.001851878861455436,-0.0014891666750290744,0.07346785414749757,-0.015039900911155923,-0.0021498559123539485,-0.002888906801520541,-0.03557409972221026,-0.02491935569957182,-0.11973999396463175,-0.01237541725627711,-0.05282964062847573,0.008179670333353132,0.007884579703097928,0.006506880094714976,-0.2240623494250287,-0.46544784555171304,50.10393888020993,0.7436708493740873,0.9235207145720503,0.7080961464247043,0.6103117728266103,0.38724574852678745,0.6015360867463342,0.5504119461464215,0.5354286045923017,0.6058079271367482,Medium
2018-02-19,10378.400390625,10976.650390625,25058.259765625,13777.75,26411.400390625,12331.400390625,3923.39990234375,9027.900390625,3110.64990234375,322.54998779296875,-895.79,586.52,-0.0070701582851038225,-0.01203253906905466,-0.012407107483952351,-0.07317244923268529,-0.004186508495535479,-0.015868280766473175,-0.0016882632131062225,-0.03295372791240414,-0.007054777712491744,-0.010423506640102609,-0.00856650838879025,0.06389555495885535,-0.017085928861597433,-0.0458657825039519,-0.016665032130861013,-0.06287361353076781,-0.024584169355756802,-0.1638712304069161,-0.01421156552744951,-0.06453016469756889,0.00854030386394931,0.007908869540663452,0.006555905870013445,-0.21916877375181215,-0.37027388983239284,49.59161805397261,0.7577590374277313,0.9198176978414848,0.6958065150387213,0.6218997724118392,0.4115565901093259,0.6072289453956513,0.5537673382248139,0.5340927476112247,0.6188418033286069,Medium
2018-02-20,10360.400390625,10962.900390625,24874.111328125,13748.2001953125,26356.400390625,12372.0,3966.5,9020.75,3136.550048828125,320.8500061035156,-850.35,1437.24,-0.001734371321447492,-0.018794587108599492,-0.0012526590089581013,-0.08103366838819215,-0.007348811897648799,-0.028413956520428996,-0.0021447482126980555,-0.035207277353501265,-0.0020824340696270482,-0.020728771486928754,0.00329237621753542,0.06347591300249178,0.010985394996442466,-0.03968136408553247,-0.0007920325120583938,-0.07012641089202354,0.008326281419474446,-0.1510677212547984,-0.005270444128940066,-0.07615889035164725,0.007086805751917092,0.007842810030873571,0.006554943958324053,-0.2324775169338251,-0.344864344897693,49.27945586618026,0.7514402602897399,0.9150215131687699,0.6993451832635318,0.613625610524604,0.4114637560468415,0.5927403187703472,0.5445747129409758,0.533417282717194,0.6151832973542046,Medium
2018-02-21,10397.4501953125,10942.2001953125,24936.41015625,13818.5,26572.0,12660.0498046875,3912.10009765625,8843.400390625,3170.699951171875,318.6499938964844,-1214.18,1375.48,0.003576097765586983,-0.02128745645335972,-0.0018882042684800204,-0.08620817609816689,0.0025045649793549174,-0.028797178763746545,0.00511338238378789,-0.03542510121457487,0.008180161409738318,-0.02023718346881276,0.02328239611117855,0.07499460590966756,-0.013714837348733133,-0.06102463644210465,-0.0196601845051686,-0.10112058642289024,0.010887727538895442,-0.14041721629444204,-0.006856824575909304,-0.0909998431245822,0.006286877892158871,0.007780759898827903,0.006552030751820074,-0.2449785069416604,-0.5483140529432879,50.3501422343598,0.744951066928367,0.9177302321061748,0.6981199256153837,0.6043769525862651,0.40696753899766297,0.5601387981674748,0.48300164965320014,0.5419725399494756,0.6011433074243547,Medium
2018-02-22,10382.7001953125,10847.9501953125,24954.908203125,13667.25,26460.75,12730.25,3904.300048828125,8861.75,3155.0,319.6499938964844,-2335.34,1059.42,-0.0014186170381128571,-0.023907098306618413,-0.00861344138451936,-0.09163263243421471,0.0007418087350621327,-0.029124192935468307,-0.01094547165032389,-0.051616436603567406,-0.004186737919614658,-0.0289347665749925,0.005545017310003564,0.0796719847803058,-0.0019938264955945417,-0.06295301749156856,0.002074949517659741,-0.09298173805572085,-0.0049515726538780225,-0.14237172952769284,0.0031382395077805825,-0.11306881434549743,0.004928039166804236,0.007772992923066112,0.006454584434136767,-0.24654328824329866,-1.1752543126041162,54.093006416705116,0.7431444974001349,0.9165673188876391,0.6918980946467329,0.603573359672607,0.407320243160616,0.5596575534339184,0.4838424100310307,0.5417876145418572,0.6133973389093469,Medium
2018-02-23,10491.0498046875,10927.0,25302.205078125,13816.7001953125,26669.900390625,12871.150390625,4028.800048828125,9095.400390625,3190.25,322.54998779296875,-486.32,1514.03,0.010435590678416817,-0.013275746132698885,0.007287072973625852,-0.07843080893433663,0.013916976659385627,-0.012288666905663992,0.01093491341070818,-0.040220343029131245,0.0079041746974291,-0.019870904225267827,0.011068155819799363,0.06772878479632194,0.031887918050091724,-0.033768238087693137,0.026366168152452962,-0.0670044154979792,0.011172741679873255,-0.12065876515986773,0.009072404041476467,-0.11618036168199819,0.006742320321986375,0.00803832682568602,0.006504006657367519,-0.19308753632080225,-0.14130279906629403,48.530766358548135,0.7558169832436197,0.9233327635920767,0.7071441146945063,0.6264927624146659,0.4395164389868998,0.5975448969844572,0.530646665016306,0.5536565154151959,0.6287066521447617,Medium
2018-02-26,10582.599609375,11171.650390625,25687.6015625,13909.7001953125,26645.849609375,12713.150390625,4071.949951171875,9065.099609375,3167.800048828125,332.6499938964844,-1119.51,1409.45,0.008726467454819975,-0.006440643747142261,0.022389529662761865,-0.058971896255817335,0.015231735067557262,0.0010521966889294188,0.0067309848723178245,-0.03007122918124061,-0.0009017949410284887,-0.0242367401249447,-0.012275515024288919,0.05040450801358842,0.010710360857025147,-0.022035747012697393,-0.003331440062961044,-0.07242002366649158,-0.007037050755230756,-0.12985675067210678,0.03131299484034833,-0.10638013728278206,0.0074052461057048935,0.008202028240526607,0.006534479436369435,-0.1601072720776171,-0.49537563703289994,51.050966557265994,0.7579531941739573,0.9256813297563807,0.7163278382327557,0.6115686193905447,0.37758461323591574,0.6075527941099628,0.5151765359323556,0.5358732974662309,0.6551486987708168,Medium
2018-02-27,10554.2998046875,11165.25,25383.3046875,13992.25,26728.19921875,12746.7998046875,4037.25,9023.4501953125,3057.300048828125,327.1499938964844,-906.86,1046.67,-0.0026741826897078713,-0.011885331334113514,-0.0005729136162702098,-0.06240555962579597,-0.011846060219348309,-0.014192814715458413,0.00593469330958829,-0.030937165740589467,0.0030905229363009656,-0.017224590717851096,0.002646819476572304,0.053524166797892514,-0.008521703750776322,-0.036340852130325785,-0.004594479471513702,-0.07374363625683089,-0.03488225212979512,-0.15987470341990084,-0.016533894787058134,-0.10809704257368702,0.0064052793225122815,0.008193988357835063,0.006542493690116674,-0.1617270348384311,-0.3764641112766518,50.31806024959874,0.7539315133584513,0.9165245549459705,0.7031470840821755,0.6124784021194042,0.37954218419742564,0.6069215317754024,0.5177984515114435,0.531929700287068,0.6686904616194128,Medium
2018-02-28,10492.849609375,11157.2001953125,25107.109375,13991.4501953125,26513.69921875,12809.0,3994.35009765625,8960.25,3078.89990234375,326.8999938964844,-1750.52,1596.89,-0.005822290104475547,-0.023153101725038816,-0.000720969497996049,-0.05400152916770651,-0.010880983225009744,-0.03689404766141402,-5.716054869664422e-05,-0.029072765777213072,-0.00802523201224592,-0.02420564131475267,0.004879671467785007,0.06805751856155218,-0.010626020767539823,-0.04800093007060713,-0.007003994474899522,-0.07241388234685164,0.007065009377769327,-0.15549403118434724,-0.0007641754689413638,-0.1090215335661342,0.006142020603396073,0.008171345201343416,0.0065690577937236065,-0.166288860312704,-0.8482294431342408,53.093910335052996,0.7778008046733191,0.9176344150468825,0.705730762036838,0.6266656879997745,0.40266426814255674,0.6136596007856564,0.5390854828183712,0.5118981840608182,0.662100983706428,Medium
2018-03-01,10458.349609375,11146.7001953125,24902.26171875,13961.0,26492.349609375,12769.4501953125,3960.89990234375,8917.75,3021.449951171875,324.75,96.31,-269.2,-0.0032879533476946055,-0.022625271041732065,-0.0009410963159387498,-0.042893618519909804,-0.008158950247533214,-0.04128402494203698,-0.002176343044318685,-0.010223193809076214,-0.0008052293721391157,-0.014221676670467587,-0.0030876574820438707,0.027230420416907597,-0.00837437743179481,-0.028333824641098793,-0.004743171228481335,-0.07333130852137004,-0.018659246157415654,-0.14727798675385717,-0.00657691629436119,-0.08392101551480957,0.006307751179958351,0.008164941770042242,0.006542581947647515,-0.16757893380767933,0.18449744664902615,46.88206811441369,0.7780774972945539,0.9167565699903505,0.7265549179043795,0.6315220332574488,0.5156275677476804,0.6252031636664738,0.5398873371808407,0.5112468560248602,0.6734957357999655,Medium
2018-03-05,10358.849609375,10971.599609375,24818.41015625,13686.349609375,26164.75,12857.650390625,3830.800048828125,8855.7998046875,3023.199951171875,321.54998779296875,-148.42,-578.92,-0.009513929416818057,-0.039829282256805265,-0.01570873737244094,-0.061662934170935824,-0.0033672267783156906,-0.05593199574171004,-0.01967268753133733,-0.032140925938331066,-0.012365819348053253,-0.03253866277188733,0.0069071255193804415,0.026034600270539165,-0.03284603416477205,-0.0696634877463359,-0.0069468414468335515,-0.09118151307009115,0.000579192119108729,-0.1809043780211651,-0.009853771230273312,-0.10068522228798116,0.007389584126417437,0.008135986444132725,0.006614154754090936,-0.17341244661313276,0.04764714004979455,47.63316780034364,0.7879844705749425,0.9009679989676662,0.7429380337723028,0.6348772198573823,0.4727003986741754,0.6338150220473432,0.5191774704636225,0.45682455966267915,0.667350260844418,Medium
2018-03-06,10249.25,10821.349609375,24448.166015625,13581.9501953125,25891.80078125,12706.099609375,3816.89990234375,8749.5498046875,2936.35009765625,314.25,,,-0.010580287725753812,-0.0524868262919479,-0.01369444797015873,-0.07209250719519944,-0.01491812482322774,-0.0787172082472124,-0.0076279955606999295,-0.029427408999553317,-0.010431944457715003,-0.053241803246784625,-0.01178681770352863,0.0107710319997123,-0.003628523104103887,-0.045500629148149896,-0.011997787025826878,-0.0910928091698846,-0.028727790062962777,-0.19141110654473292,-0.02270249749680875,-0.08528595207118916,0.008329360043625476,0.008270968622194314,0.006707326691417785,-0.14621813124984182,,,0.8000185816703952,0.9087581286635196,0.7725925585609701,0.6590259240106539,0.4937182104549598,0.6872103449695214,0.5479976826440206,0.48831551001830187,0.7685075517357705,
2018-03-07,10154.2001953125,10788.5498046875,24133.818359375,13358.2001953125,26061.099609375,12677.150390625,3772.949951171875,8615.0,2831.39990234375,311.3999938964844,-1043.31,278.84,-0.00927383024977435,-0.0679688276616004,-0.003031027170500411,-0.07612898380815691,-0.012857719309051552,-0.10313834784587983,-0.01647407012854618,-0.054494194927081074,0.00653870426222336,-0.05291255330935918,-0.002278371777334476,0.003427362410414414,-0.011514567396668673,-0.06457330229529967,-0.015377911743003736,-0.10612378607304596,-0.03574171737773013,-0.23696339245926734,-0.009069231832985247,-0.10336883143769349,0.0066616677402672915,0.00820267345409864,0.0067166500389619355,-0.15997728349981752,-0.4527654406415239,50.796865241851336,0.7965433219405378,0.909686681257387,0.7706318060820437,0.5822214615562665,0.48939261921990496,0.6868561366413305,0.5600733676336774,0.480522898617988,0.7610054219862498,Medium
2018-03-08,10242.650390625,10894.75,24477.365234375,13549.4501953125,25953.19921875,12682.400390625,3756.0,8586.349609375,2910.699951171875,315.8500061035156,-5.87,87.08,0.008710700361544088,-0.06597999232193308,0.00984378783387152,-0.06809595846110283,0.01423508165530496,-0.09480161442456958,0.014317048494834728,-0.05971243186887709,-0.00414028541551581,-0.05993066371761557,0.00041413092360897963,-0.016483181514323708,-0.0044924929806212655,-0.0624414733451194,-0.003325640235055105,-0.11066518383879453,0.02800736440037399,-0.21022929014465475,0.014290341343136115,-0.10764233589355066,0.006656398652614337,0.00829168804981292,0.006762165248496677,-0.1420438716779584,0.1273595218816928,47.53131640857435,0.8110456635735723,0.9133199407941532,0.7797812613456383,0.5380739171686942,0.44535947523267244,0.684095501194214,0.5419275845089924,0.5243968539127914,0.7604869803838091,Medium
2018-03-09,10226.849609375,10888.349609375,24296.166015625,13537.150390625,26020.05078125,12747.25,3688.14990234375,8515.7001953125,2858.14990234375,315.70001220703125,-21.13,-542.12,-0.001542645765246653,-0.07730726840661728,-0.0005874747584846407,-0.07141945191471899,-0.007402725620792361,-0.11296398186400514,-0.0009077714970128214,-0.0725914747717814,0.002575850550698311,-0.062727216572104,0.005113354521036673,-0.023116920322399093,-0.018064456245007965,-0.11533943335482133,-0.00822810825049114,-0.12814182367723936,-0.018054093417278483,-0.2541265051048802,-0.00047488964250708143,-0.11394885483276662,0.006725322226141426,0.007925255321427212,0.006760863582422152,-0.21586759654484697,0.1188262988248372,46.69663104851281,0.8253392826278877,0.9016111196739169,0.7624513965953397,0.5089354841960718,0.40663834304121294,0.6318667982535066,0.5096484896474889,0.46177640072376414,0.7658760223768684,Medium
2018-03-12,10421.400390625,11045.7998046875,24663.912109375,13835.4501953125,26703.0,12923.400390625,3766.89990234375,8600.7001953125,2844.699951171875,317.3999938964844,293.12,-806.45,0.019023530088059015,-0.059949450602110765,0.014460427976792145,-0.05224099956076411,0.015135972215266413,-0.09979915019323993,0.022035642367841612,-0.046143491248556545,0.026247036352524455,-0.042527470388034505,0.013818697415128645,-0.02461588649201596,0.02135216899669823,-0.08064973395891228,0.009981563236196145,-0.12473542157735551,-0.004705824267945413,-0.2826558702040707,0.00538480083535231,-0.10842698343684165,0.011056316814964842,0.008849656400587092,0.00704278828636103,-0.029632236960040796,0.29455141976958665,47.87710463786199,0.8348173808230762,0.907060863971332,0.8088883802719509,0.6329693479001862,0.47248432083630976,0.6975105423778203,0.5350244321864903,0.44989073357996806,0.7259230197559194,Medium
2018-03-13,10426.849609375,11064.2998046875,24738.36328125,13934.2001953125,26644.80078125,12734.2001953125,3786.89990234375,8712.099609375,2910.85009765625,321.95001220703125,7028.42,1613.39,0.0005228873803659884,-0.058068751818430964,0.0016748447669809874,-0.0385349173654711,0.003018627845608579,-0.09863129900989254,0.007137461998414585,-0.03673876949611099,-0.002179501132831496,-0.03866647010805835,-0.014640124858295911,-0.029246364723400697,0.0053094057496871905,-0.08421701950940552,0.012952365683344569,-0.10453644361690917,0.02325382206201554,-0.22536388336475,0.014335281657348764,-0.07948531177403506,0.011014229513326586,0.008861413596595069,0.0070364913397023285,-0.027263562068137227,4.0608566134025885,25.30769757476682,0.8501473033603801,0.9087082801490571,0.8078811034013961,0.6357796973317139,0.45190868400166073,0.7049547661404945,0.5345852943147453,0.48720570035538685,0.7324292168017814,Low
2018-03-14,10410.900390625,11060.599609375,24851.361328125,13843.25,26532.150390625,12786.9501953125,3765.35009765625,8701.5498046875,2961.75,320.29998779296875,-258.98,-432.03,-0.001529629691374823,-0.0646427778650287,-0.00033442652294479736,-0.05290114746758878,0.004567725260977262,-0.09625264275793766,-0.00652711989476773,-0.037396421818399084,-0.004227856366795346,-0.037202388229716665,0.004142388150880194,-0.0344005893666226,-0.0056906190401712076,-0.09068186269590772,-0.0012109371059242369,-0.09569386294074889,0.017486267116514576,-0.20055334368041033,-0.005125095050474648,-0.0810500673917105,0.010300896646315944,0.008750111379968098,0.006956256350607041,-0.049687171044176456,-0.014176787942732116,49.48881467512627,0.8484604751431138,0.9027998833781768,0.8284337384987928,0.6607674815027417,0.4340505004318384,0.7052124769532557,0.5611817517041304,0.4921266670097448,0.7425680611527885,Medium
2018-03-15,10360.150390625,11051.75,24791.560546875,13667.150390625,26381.30078125,12762.2998046875,3753.60009765625,8670.5498046875,2940.0,319.95001220703125,-705.4,256.45,-0.004874698450260895,-0.062400164315153495,-0.0008001021361897509,-0.04954896165859157,-0.0024063382468436645,-0.09084300701524584,-0.0127209729922525,-0.04881490641690789,-0.005685540265454758,-0.04110187314601277,-0.0019277771672275845,-0.026369522730457673,-0.003120559760781294,-0.08810201089432124,-0.003562583757585336,-0.09337536984042294,-0.007343631299063014,-0.20596339802912467,-0.0010926493889338307,-0.07207069740634209,0.009443962031268757,0.008713297556329188,0.0069732240585338124,-0.05710390371319834,-0.26380990963614515,50.897612613258495,0.8471819619401263,0.8996761261546626,0.8298842889670945,0.6652625763662008,0.42452148385221816,0.7046592842258786,0.5599189187712748,0.5023413257889624,0.7379450967301047,Medium
2018-03-16,10195.150390625,10861.400390625,24489.265625,13419.25,26052.150390625,12698.400390625,3664.5,8546.7998046875,2932.0,314.79998779296875,-150.46,-770.53,-0.01592640973139836,-0.07549623130318583,-0.017223481292555465,-0.06463197019894562,-0.01219346080709327,-0.10554992593512036,-0.01813841097373503,-0.07158598039503827,-0.01247665508817275,-0.03963351898866874,-0.005006888651764019,-0.022177046089531416,-0.023737237675341083,-0.09871246799964595,-0.01427245131941901,-0.08928849413276863,-0.0027210884353741083,-0.20363957357235007,-0.016096340733158243,-0.08674216233013698,0.010934897044462249,0.009070913275547716,0.007164402464139973,0.014943493854067865,0.04650639463459234,49.90028355844127,0.8570725266077471,0.9021121100659326,0.8465218438374327,0.7153084101661771,0.43523277401622507,0.7311918546499485,0.5891065620929284,0.4694169721377012,0.7417986976933819,Medium
